"TL","Territory Level and Typology","REG_ID","Region","VAR","Indicator","SEX","Gender","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","AU7","Northern Territory","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","M","Males","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.953,,
"2","Large regions (TL2)","AU7","Northern Territory","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2009","2009","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,6.5,,
"2","Large regions (TL2)","AU7","Northern Territory","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2009","2009","YR","Years","0","Units",,,73.3,,
"2","Large regions (TL2)","AU7","Northern Territory","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2010","2010","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,7.9,,
"2","Large regions (TL2)","AU7","Northern Territory","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2010","2010","YR","Years","0","Units",,,74,,
"2","Large regions (TL2)","AU7","Northern Territory","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2011","2011","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,7.8,,
"2","Large regions (TL2)","AU7","Northern Territory","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2011","2011","YR","Years","0","Units",,,74.9,,
"2","Large regions (TL2)","AU7","Northern Territory","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,8.7,,
"2","Large regions (TL2)","AU7","Northern Territory","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2012","2012","YR","Years","0","Units",,,74.7,,
"2","Large regions (TL2)","AU7","Northern Territory","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.9,,
"2","Large regions (TL2)","AU7","Northern Territory","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2013","2013","YR","Years","0","Units",,,74.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,0.304,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","T","Total","ALL","All regions","2001","2001","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2001","2001","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2001","2001","YR","Years","0","Units",,,80.73,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2001","2001","YR","Years","0","Units",,,4.4,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,4.229,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,0.382,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","T","Total","ALL","All regions","2002","2002","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.4,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2002","2002","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-1.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2002","2002","YR","Years","0","Units",,,81.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2002","2002","YR","Years","0","Units",,,4.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,4.319,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2003","2003","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-3.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2003","2003","YR","Years","0","Units",,,81.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2003","2003","YR","Years","0","Units",,,4.6,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,4.326,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2004","2004","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2004","2004","YR","Years","0","Units",,,81.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2004","2004","YR","Years","0","Units",,,4.2,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,4.499,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2005","2005","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2005","2005","YR","Years","0","Units",,,82,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2005","2005","YR","Years","0","Units",,,4.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,4.428,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2006","2006","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-0.2,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2006","2006","YR","Years","0","Units",,,81.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2006","2006","YR","Years","0","Units",,,3.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","T","Total","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,4.661,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2007","2007","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-0.7,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2007","2007","YR","Years","0","Units",,,82.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2007","2007","YR","Years","0","Units",,,3.7,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2008","2008","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-3.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2008","2008","YR","Years","0","Units",,,82,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2008","2008","YR","Years","0","Units",,,3.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,0.384,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2009","2009","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-1.7,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2009","2009","YR","Years","0","Units",,,82.4,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2009","2009","YR","Years","0","Units",,,3.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,0.394,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2010","2010","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-2.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2010","2010","YR","Years","0","Units",,,82.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2010","2010","YR","Years","0","Units",,,4.2,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","YOU_DEATH_RA","      Crude Youth Death Rate (0-14 deaths for 1 000 population of same age group)","T","Total","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,0.329,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2011","2011","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-0.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2011","2011","YR","Years","0","Units",,,82.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2011","2011","YR","Years","0","Units",,,3.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,-0.6,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2012","2012","YR","Years","0","Units",,,83.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2012","2012","YR","Years","0","Units",,,3.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_SEXDIF","      Infant Mortality Rate - Gender difference (female-male)","T","Total","ALL","All regions","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,0.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","T","Total","ALL","All regions","2013","2013","YR","Years","0","Units",,,83.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_SEXDIF","      Life Expectancy at Birth - Gender difference in Years (female-male)","T","Total","ALL","All regions","2013","2013","YR","Years","0","Units",,,3.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","F","Females","ALL","All regions","2001","2001","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2001","2001","YR","Years","0","Units",,,82.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","F","Females","ALL","All regions","2002","2002","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2002","2002","YR","Years","0","Units",,,83.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2003","2003","YR","Years","0","Units",,,83.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2004","2004","YR","Years","0","Units",,,83.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2005","2005","YR","Years","0","Units",,,84,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2006","2006","YR","Years","0","Units",,,83.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2007","2007","YR","Years","0","Units",,,84,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2008","2008","YR","Years","0","Units",,,84,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2009","2009","YR","Years","0","Units",,,84.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","F","Females","ALL","All regions","2010","2010","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.4,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2010","2010","YR","Years","0","Units",,,84.7,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","F","Females","ALL","All regions","2011","2011","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2011","2011","YR","Years","0","Units",,,84.8,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","F","Females","ALL","All regions","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.6,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2012","2012","YR","Years","0","Units",,,85.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","F","Females","ALL","All regions","2013","2013","YR","Years","0","Units",,,85,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2001","2001","100000HAB","Per 100 000 inhabitants","0","Units",,,4.595,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2001","2001","YR","Years","0","Units",,,78.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2002","2002","100000HAB","Per 100 000 inhabitants","0","Units",,,4.128,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2002","2002","YR","Years","0","Units",,,79.2,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2003","2003","100000HAB","Per 100 000 inhabitants","0","Units",,,4.648,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2003","2003","YR","Years","0","Units",,,79.2,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2004","2004","100000HAB","Per 100 000 inhabitants","0","Units",,,4.548,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2004","2004","YR","Years","0","Units",,,79.7,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2005","2005","100000HAB","Per 100 000 inhabitants","0","Units",,,4.541,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2005","2005","YR","Years","0","Units",,,79.9,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2006","2006","100000HAB","Per 100 000 inhabitants","0","Units",,,4.469,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2006","2006","YR","Years","0","Units",,,80,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2007","2007","100000HAB","Per 100 000 inhabitants","0","Units",,,4.804,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2007","2007","YR","Years","0","Units",,,80.3,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2008","2008","100000HAB","Per 100 000 inhabitants","0","Units",,,4.904,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2008","2008","YR","Years","0","Units",,,80.1,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2009","2009","100000HAB","Per 100 000 inhabitants","0","Units",,,4.633,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2009","2009","YR","Years","0","Units",,,80.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2010","2010","100000HAB","Per 100 000 inhabitants","0","Units",,,4.915,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2010","2010","YR","Years","0","Units",,,80.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2011","2011","100000HAB","Per 100 000 inhabitants","0","Units",,,4.579,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2011","2011","YR","Years","0","Units",,,81,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","DEATH_RA","      Crude Death Rate (deaths for 1000 population)","M","Males","ALL","All regions","2012","2012","100000HAB","Per 100 000 inhabitants","0","Units",,,4.552,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2012","2012","YR","Years","0","Units",,,81.2,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","INF_MORT","      Infant Mortality Rate (less than 1 year deaths for 1 000 live births)","M","Males","ALL","All regions","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.5,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","LIFE_EXP","      Life Expectancy at Birth","M","Males","ALL","All regions","2013","2013","YR","Years","0","Units",,,81.7,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2001","2001","1000HAB","Per 1 000 inhabitants","0","Units",,,7.81,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2002","2002","1000HAB","Per 1 000 inhabitants","0","Units",,,7.94,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2003","2003","1000HAB","Per 1 000 inhabitants","0","Units",,,7.73,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2004","2004","1000HAB","Per 1 000 inhabitants","0","Units",,,7.63,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2005","2005","1000HAB","Per 1 000 inhabitants","0","Units",,,7.21,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2006","2006","1000HAB","Per 1 000 inhabitants","0","Units",,,7.24,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2007","2007","1000HAB","Per 1 000 inhabitants","0","Units",,,7.15,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2008","2008","1000HAB","Per 1 000 inhabitants","0","Units",,,7.26,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2009","2009","1000HAB","Per 1 000 inhabitants","0","Units",,,6.82,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2010","2010","1000HAB","Per 1 000 inhabitants","0","Units",,,6.77,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2011","2011","1000HAB","Per 1 000 inhabitants","0","Units",,,6.97,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","T","Total","ALL","All regions","2012","2012","1000HAB","Per 1 000 inhabitants","0","Units",,,6.65,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2001","2001","1000HAB","Per 1 000 inhabitants","0","Units",,,7.55,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2002","2002","1000HAB","Per 1 000 inhabitants","0","Units",,,7.74,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2003","2003","1000HAB","Per 1 000 inhabitants","0","Units",,,7.65,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2004","2004","1000HAB","Per 1 000 inhabitants","0","Units",,,7.52,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2005","2005","1000HAB","Per 1 000 inhabitants","0","Units",,,7.1,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2006","2006","1000HAB","Per 1 000 inhabitants","0","Units",,,7.2,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2007","2007","1000HAB","Per 1 000 inhabitants","0","Units",,,7.13,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2008","2008","1000HAB","Per 1 000 inhabitants","0","Units",,,7.3,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2009","2009","1000HAB","Per 1 000 inhabitants","0","Units",,,6.83,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2010","2010","1000HAB","Per 1 000 inhabitants","0","Units",,,6.84,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2011","2011","1000HAB","Per 1 000 inhabitants","0","Units",,,7.05,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","F","Females","ALL","All regions","2012","2012","1000HAB","Per 1 000 inhabitants","0","Units",,,6.76,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","M","Males","ALL","All regions","2001","2001","1000HAB","Per 1 000 inhabitants","0","Units",,,8.02,,
"2","Large regions (TL2)","AU1","New South Wales","STD_MORT","      Age-Adjusted Mortality Rate (deaths for 1000 population)","M","Males","ALL","All regions","2002","2002","1000HAB","Per 1 000 inhabitants","0","Units",,,8.06,,
